Id,SE,Label,Weighted In-Degree,Authority,Hub,PageRank
8165,101, Dave Hilditch,0,0,0,0
8166,1, Stuart,0,0,0,0
8167,11, DanDan,1,0.0001631055,0,0.0001307299
8168,1, Troublemaker,0,0,0,0
8169,1, College and Retirement Solutio,0,0,0,0
8170,11, user8170,1,0.0002446583,0,0.0001065865
8171,1,  Triantafyllos,0,0,0,0
8172,1, Eli Regalado,0,0,0,0
8173,1, theUtherSide,0,0,0,0
8174,1, user8174,0,0,0,0
8175,1, Xander Solis,0,0,0,0
8176,1, pbradaric,0,0,0,0
8177,1, Tim,0,0,0,0
8178,11, user8178,0,0,0.0001770538,0
8179,101, blo0p3r,0,0,0,0
8180,31, Zak McKracken,3,0.0001631055,0,0.0001227818
8181,113, Dropped.on.Caprica,0,0,0.0001770538,0
8182,1, Nerf Herder,0,0,0,0
8183,1, Dennis,0,0,0,0
8184,11, Arman,1,0.0001631055,0,8.99083403549161E-005
8185,1, Rishi Khanna,0,0,0,0
8186,19, user8186,1,0.0001631055,0,9.66252004846126E-005
8187,1, pahindman,0,0,0,0
8188,71, lnmaurer,7,0.0001631055,0,8.89794207990727E-005
8189,1, Benjamin Alexander Cai,0,0,0,0
8190,81, Jason,6,0.0004077638,0,0.0003838813
8191,1, Shawn Dunn,0,0.0001631055,0,8.72733185531425E-005
8192,101, Michael Deardeuff,0,0,0,0
8193,31, Randy,0,0,0.0001770538,0
8194,1, Michael,0,0,0,0
8195,101, jrdioko,0,0,0,0
8196,101, Emile,0,0,0,0
8197,101, aviran,0,0,0,0
8198,1, user8198,0,0,0,0
8199,1, ilja,0,0,0,0
8200,21, Jim Titus,2,0.0001631055,0,0.000098369
8201,1, Roland,-1,0.0001631055,0,0.0001307299
8202,1, Westcoaster,0,0,0,0
8203,1, Atomicgal,0,0,0,0
8204,1, Anthony Oliva,0,0,0,0
8205,1, HoYeon Jo,0,0,0,0
8206,1, John Hoffman,0,0,0,0
8207,1, Paul,0,0.0001631055,0,8.99083403549161E-005
8208,1, Michell George,0,0,0,0
8209,101, happy_soil,0,0,0,0
8210,101, ChrisBarthol,0,0,0,0
8211,1, fabio,0,0,0,0
8212,1, user8212,0,0,0,0
8213,21, Bloke with a bike,2,0.0001631055,0,0.0001144562
8214,1, dave,0,0,0,0
8215,1, JMD,0,0,0,0
8216,152, dieKleene,0,0.0001631055,0.0003541076,9.25894829914023E-005
8217,1, Mansur Rahman,0,0,0,0
8218,1, Brad,0,0.0001631055,0,9.25894829914023E-005
8219,1181, Batman,88,0.0031805579,0,0.00117577
8220,1, UniversalKnowledgee,0,0,0,0
8221,108, Bo5ao,0,0,0.0001770538,0
8222,1, Insightlink Communication,0,0,0,0
8223,1, Kadir Ardıç,0,0,0,0
8224,1, Monirul Islam,0,0,0,0
8225,9, user8225,0,0,0.0001770538,0
8226,101, Matija Nalis,0,0,0,0
8227,16, rdeshpande,0,0,0.0001770538,0
8228,1, hoof_hearted,0,0,0,0
8229,1, Richard Tovey,0,0,0,0
8230,1, wild_child,0,0,0,0
8231,1, Smallfry Oo,0,0,0,0
8232,11, Aaron Smith,0,0,0.0001770538,0
8233,101, ile,0,0,0,0
8234,1, KPLauritzen,0,0,0,0
8235,1, Peyton's Pecan,0,0,0,0
8236,21, Jimmy,2,0.0001631055,0,0.0001105754
8237,1, Ridwan Ahmed Khan,0,0,0,0
8238,101, Diego,0,0,0,0
8239,11, Brian,1,0.0001631055,0,9.62918095114013E-005
8240,1, Universal Knowledge,0,0,0,0
8241,101, seth,0,0,0,0
8242,26, Nigel Bell,0,0,0.0001770538,0
8243,101, Nev Stokes,0,0,0,0
8244,11, TheLostHiker,0,0,0.0001770538,0
8245,1, nihiser,0,0,0,0
8246,101, Phani Raj,0,0,0,0
8247,101, NirPes,0,0,0,0
8248,21, Scott Baxter,2,0.0001631055,0,8.98244806590534E-005
8249,1, Eddie Wang,0,0,0,0
8250,1, Shari,0,0,0,0
8251,1, user58225,0,0,0,0
8252,1, Universal Knowledge,0,0,0,0
8253,1, Mark Jason Iledan Hunt,0,0,0,0
8254,101, Irgendw Pointer,0,0,0,0
8255,1, noneYet,0,0,0,0
8256,1, Smovies,0,0,0,0
8257,1, Extraterrestrial,0,0,0,0
8258,11, Luc,0,0,0.0001770538,0
8259,101, Tianyang Li,0,0,0,0
8260,86, Jeremy Chin,7,0.0002446583,0,0.0001375449
8261,1, TomRemo,0,0,0,0
8262,1, Johnny,0,0,0,0
8263,1, Matti,0,0,0,0
8264,1, marjori,0,0,0,0
8265,1, user8265,0,0,0,0
8266,1, Audiophile,0,0,0,0
8267,1, Ali Essam,0,0,0,0
8268,1, Maryh,0,0,0,0
8269,1, John Smithly,0,0,0,0
8270,1, Paul DeBraccio,0,0,0,0
8271,1, Mike Gifford,0,0,0,0
8272,1, can't keep an earthman down,0,0,0,0
8273,548, andy256,34,0.0013048443,0,0.0005371191
8274,101, Valentino Vranken,0,0,0,0
8275,1, user8275,0,0,0,0
8276,101, Majed,0,0,0,0
8277,6, Mark,0,0,0.0001770538,0
8278,69, Jason Brown,6,0.0004077638,0,0.0003275091
8279,101, YaMo,0,0,0,0
8280,113, prasopes,0,0,0.0001770538,0
8281,101, Calyth,0,0,0,0
8282,11, Jeremy Cooper,1,0.0001631055,0,0.0001000982
8283,16, Lucas,0,0,0.0001770538,0
8284,1, William Stace,0,0,0,0
8285,101, WIll,0,0,0,0
8286,11, Michael,1,0.0001631055,0,9.38589495757524E-005
8287,1, hansdorsch,0,0,0,0
8288,1, Geoff,0,0.0001631055,0,9.13938775418747E-005
8289,11, Goob,1,0.0001631055,0,0.0001008103
8290,103, Stephen Ostermiller,0,0,0,0
8291,101, Lukasz,0,0,0,0
8292,1, Nigini,0,0,0,0
8293,123, Tait,0,0,0.0001770538,0
8294,1, DSteinwand,0,0,0,0
8295,1, Malcolm,0,0,0,0
8296,1, user8296,0,0.0001631055,0,0.0001008103
8297,1, ghosthardware,0,0,0,0
8298,1, Kestutis,0,0,0,0
8300,1, Ron A,0,0,0.0001770538,0
8301,9, dan,0,0,0.0001770538,0
8302,1, sdk,0,0,0,0
8303,36, src,1,0.0001631055,0.0003541076,9.25894829914023E-005
8304,18, audiFanatic,0,0,0.0001770538,0
8305,11, Steve0701,0,0,0.0001770538,0
8306,1, James Powell,0,0,0,0
8307,163, user611910,20,0.001060186,0,0.0003865323
8308,6, user730372,0,0,0.0001770538,0
8309,1, Janecell,0,0,0,0
8310,19, Naomi,0,0,0.0001770538,0
8311,1, Lasooch,0,0.0001631055,0,9.84751421854862E-005
8312,1, Anne-Marie,0,0,0,0
8313,1, user8313,0,0,0.0001770538,0
8314,11, user8314,1,0.0001631055,0,9.10451226790256E-005
8315,1, Thomas Flanagan,0,0,0,0
8316,1, James,0,0,0,0
8317,1, utkarsh,0,0,0,0
8318,101, zentient,0,0,0,0
8319,1, Jamie,0,0,0,0
8320,13, sonar,0,0,0.0001770538,0
8321,1, John Fraser,0,0,0,0
8322,196, Antoine_935,0,0,0.0001770538,0
8323,1, Pranto,0,0,0.0001770538,0
8324,11, Nick,0,0,0.0001770538,0
8325,11, cliff,1,0.0001631055,0,0.0001008103
8326,11, Bram Moerman,1,0.0001631055,0,0.0001105754
8327,11, Sophie Colombé,0,0,0.0001770538,0
8328,31, user8328,0,0,0.0001770538,0
8329,116, ryancrawcour,0,0,0.0001770538,0
8330,101, inazaruk,0,0,0,0
8331,16, Dru,0,0,0.0001770538,0
8332,1, Scott Carlson,0,0,0,0
8333,1, markcoatsworth,0,0,0,0
8334,1, bigg,0,0.0001631055,0,8.97765795736103E-005
8335,1, BigMario,0,0,0,0
8336,1, Amin Mesbah,0,0,0,0
8337,1, cmchap,0,0,0,0
8338,101, 13ren,0,0,0,0
8339,111, Aaron,1,0.0001631055,0,9.24089220075953E-005
8340,1, jon jon,0,0,0,0
8341,101, Roger Filmyer,0,0,0,0
8342,1, pat,0,0,0,0
8343,31, Reed McCullough,3,0.0001631055,0,8.96501032276288E-005
8344,21, Guy,2,0.0001631055,0,8.89692937443962E-005
8345,1, tooter.turtle,0,0.0001631055,0,9.01427833150224E-005
8346,11, Aaron Springer,1,0.0001631055,0,0.0001441555
8347,1, David Korb,0,0,0,0
8348,1, willia99,0,0,0,0
8349,1, anderfo,0,0,0,0
8350,1, Joey,0,0,0,0
8351,101, laggingreflex,0,0,0,0
8352,11, michael,0,0,0.0001770538,0
8353,101, user84207,0,0,0,0
8354,101, AMing,0,0,0,0
8355,16, Devin Turner,0,0,0.0001770538,0
8356,101, Adam,0,0,0,0
8357,6, user8357,0,0,0.0001770538,0
8358,11, Garrett,0,0,0.0001770538,0
8359,1, Jason Sims,0,0,0,0
8360,11, dash,0,0,0.0001770538,0
8361,11, Phil,1,0.0001631055,0,0.0001105754
8362,1, James Hub,0,0,0,0
8363,78, user95786,0,0,0.0001770538,0
8364,1, user8364,0,0.0001631055,0,9.24025970547746E-005
8365,1, Pos Ter,0,0.0001631055,0,0.0001105754
8366,101, user1539057,0,0,0,0
8367,126, CYCL4rp,0,0,0.0001770538,0
8368,1, Steve Schafenberg,0,0,0,0
8369,101, hypercrypt,0,0,0,0
8370,11, jim,1,0.0001631055,0,9.4723272912975E-005
8371,101, marabutt,0,0,0,0
8372,1, ghostishev,0,0,0,0
8373,1, Wevell,0,0,0,0
8374,1, user8374,0,0,0,0
8375,1, Simon Green,-4,0.0001631055,0,0.0001059314
8376,101, Doug D.,0,0,0,0
8377,19, Michael,1,0.0001631055,0,9.34864067189699E-005
8378,1, pixelmatt,0,0,0,0
8379,101, István Zachar,0,0,0,0
8380,131, Techie Joe,3,0.0002446583,0,0.0001111627
8381,1, bkpr,0,0.0001631055,0,0.0001105754
8382,101, Jack Ryan,0,0,0,0
8383,101, Jonathan Wise,0,0,0,0
8384,101, kju,0,0,0,0
8385,1, Keith,0,0,0,0
8386,101,1888,0,0,0,0
8387,1, k4rtik,0,0,0,0
8388,101, Alex Dupuy,0,0,0,0
8389,1, Sir Whiteout,0,0,0,0
8390,101, DaveP,0,0,0,0
8391,101, nasirkhan,0,0,0,0
8392,108, barry,0,0,0.0001770538,0
8393,6, troll,0,0,0.0001770538,0
8394,6, Jon,0,0,0.0001770538,0
8395,1, phs,0,0,0,0
8396,101, Sunseeker,0,0,0,0
8397,101, Ryan,0,0,0,0
8398,101, ToddB,0,0,0,0
8399,1, patterfay,0,0,0,0
8400,101, ChinaPaul,0,0,0,0
8401,1, Theodore,0,0,0,0
8402,21, user8402,2,0.0001631055,0,0.0001105754
8403,1, Petros,0,0,0,0
8404,101, GlassGhost,0,0,0,0
8405,1, tushAR,0,0,0,0
8406,1, Julian Roberts,0,0,0,0
8407,1, Jan,0,0,0,0
8408,1, Adam D Harrington,0,0,0,0
8409,63, user8409,4,0.0001631055,0.0001770538,0.0001105754
8410,31, a29er,0,0,0.0001770538,0
8411,21, kate,2,0.0003262111,0,0.00021433
8412,11, Tom Barnes,1,0.0001631055,0.0003541076,0.0005721713
8413,16, moxen,0,0,0.0001770538,0
8414,121,111111,0,0,0.0001770538,0
8415,21, daos,2,0.0001631055,0,0.000090303
8416,1, User,0,0,0,0
8417,1, chdorner,0,0,0,0
8418,1, Ze Ji,0,0,0,0
8419,101, DonnaLea,0,0,0,0
8420,101, Nicholas Rattenbury,0,0,0,0
8421,1, Caad9,0,0.0002446583,0,0.0001768586
8422,1, travis,0,0,0,0
8423,1, Manuel ,0,0,0,0
8424,1, Blazej Es,0,0,0,0
8425,101, Trevor,0,0,0,0
8426,6, Jim Locke,0,0,0.0001770538,0
8427,101, Derek Dahmer,0,0,0,0
8428,1, James MacFadyen,0,0,0,0
8429,1, solocshaw,0,0,0,0
8430,1, user1995910,0,0,0,0
8431,101, sandover,0,0,0,0
8432,1, Pratik,0,0,0,0
8433,1, y3n0,0,0,0,0
8434,1, Dallas,0,0,0,0
8435,1, user8435,0,0,0,0
8436,101, mesimplybj,0,0,0,0
8437,11, Peter Sam,-1,0.0001631055,0,0.0001307299
8438,1, user8438,0,0,0,0
8439,1, Murat YILDIZ,0,0,0,0
8440,1, H.Johnson,0,0,0,0
8441,1, madastro,0,0,0,0
8442,101, nynexman4464,0,0,0,0
8443,1, superfly,0,0.0001631055,0,0.000109688
8444,1, Rob Camp,0,0,0,0
8445,435, Fred the Magic Wonder Dog,20,0.0011417387,0,0.0005605649
8446,1, capola,0,0,0,0
8447,1, PenAndSoftware,0,0,0,0
8448,11, Matt Wenham,1,0.0001631055,0,0.000262907
8449,146, stuffe,2,0.0001631055,0.0003541076,0.000350931
8450,101, soren.enemaerke,0,0,0,0
8451,1, tapzx2,0,0,0,0
8452,51, Jeremy Fisk,5,0.0002446583,0,0.0001635415
8453,101, roken,0,0,0,0
8454,1, Renuka,0,0,0,0
8455,16, markmalone,0,0,0.0001770538,0
8456,113, Steve,0,0,0.0001770538,0
8457,101, Hannele,0,0,0,0
8458,1, shilezi,0,0,0,0
8459,6, jessica,0,0,0.0001770538,0
8460,1, user8460,0,0,0,0
8461,101, Carlo V. Dango,0,0,0,0
8462,1, user2597749,0,0,0,0
8463,6, dash,0,0,0.0001770538,0
8464,1, WebSkippers,0,0,0,0
8465,16, Mahmoud Hassan,0,0,0.0001770538,0
8466,1, sach,0,0,0,0
8467,1, brian,0,0,0,0
8468,1, Leo,0,0,0,0
8469,11, gary miller,1,0.0001631055,0,0.000098369
8470,1, Alex S,0,0,0,0
8471,1, ExperimentsWithCode,0,0,0,0
8472,1, seong ki young,-2,0.0001631055,0,9.4300168065618E-005
8473,1, AT_,0,0,0,0
8474,101, Ale,0,0,0,0
8475,101, Tumas,0,0,0,0
8476,1, westinghouse,0,0,0,0
8477,101, Luixv,0,0,0,0
8478,1, Marcus,0,0.0001631055,0,0.0001024892
8479,1, Jason Benacka,0,0,0,0
8480,1, Zak Weiland,0,0,0,0
8481,101, Alexandr Nikitin,0,0,0,0
8482,1, user8482,0,0,0,0
8483,121, Zaralynda,2,0.0001631055,0,0.0001594011
8484,1, Alexey,0,0,0,0
8485,1, user8485,0,0,0,0
8486,1, Dudus Black,0,0,0,0
8487,101, puzz,0,0,0,0
8488,1, alm10965,0,0,0,0
8489,1, Sarah,0,0.0001631055,0,9.29775547387413E-005
8490,1, Derric Cairns,0,0,0,0
8491,1, Phillip,0,0.0001631055,0,9.29775547387413E-005
8492,6, Jerry,0,0,0.0001770538,0
8493,1, roblg,0,0,0,0
8494,1, Jettie,0,0,0,0
8495,101, VeeKayBee,0,0,0,0
8496,11, Rt.7Jim,0,0,0.0001770538,0
8497,1, Robert Mackintosh,0,0,0,0
8498,1, Terence,0,0,0,0
8499,26, Jerry,0,0,0.0001770538,0
8500,101, bfontaine,0,0,0,0
8502,1, Jerry,0,0,0,0
8503,1, darrellulm,0,0,0,0
8504,101, Adam Robertson,0,0.0001631055,0,9.87394328870133E-005
8505,27, Troy Weber,0,0,0.0001770538,0
8506,101, slim,0,0,0,0
8507,101, psal,0,0,0,0
8508,31, Ron T,0,0,0.0001770538,0
8509,6, gcb,0,0,0.0001770538,0
8510,1, Andrew Boone,2,0.0001631055,0,0.0001756366
8511,3, vkumar,0,0,0.0001770538,0
8512,1, Sam Whitlock,0,0,0,0
8513,111, Graham,0,0,0.0001770538,0
8514,103, Hovercouch,0,0,0.0001770538,0
8515,101, Taylor Huston,0,0,0,0
8516,101, Paulski73,0,0,0,0
8517,1, Paul Pinigis,0,0.0001631055,0,9.34864067189699E-005
8518,121, Deesbek,2,0.0001631055,0,0.0001044722
8519,1, user8519,0,0,0,0
8520,1, Markus,0,0.0001631055,0,9.66252004846126E-005
8521,1, Ana Hevesi,0,0,0,0
8522,101, thermans,0,0,0,0
8523,1, user2945604,0,0,0,0
8524,11, arcticmac,1,0.0001631055,0,9.17962869990084E-005
8525,101, Guru,0,0,0,0
8526,1, Dwight,0,0,0,0
8527,1, paaatrick,0,0,0,0
8528,101, Jackson,0,0,0,0
8529,8, RED,0,0,0.0001770538,0
8530,1, Carlos Pedro Sant'Ana,0,0,0,0
8531,1, user8531,0,0,0,0
8532,1, Jaya Jagannath,0,0,0,0
8533,1, james,0,0,0,0
8534,1, Hernan,0,0,0,0
8535,118, csmba,0,0,0.0001770538,0
8536,101, Darren Stone,0,0,0,0
8537,1, Temere,0,0,0,0
8538,1, LazerNipples,-2,0.0001631055,0,9.88227994590831E-005
8539,101, dmckee,0,0,0,0
8540,16, Sam McHazen,0,0,0.0001770538,0
8541,101, Ross,0,0,0,0
8542,1, rkreddy8080,0,0,0,0
8543,31, Henry,3,0.0001631055,0,0.0001105754
8544,1, Krisander Khysov,0,0,0,0
8545,1, Sandy Rivers,0,0,0,0
8546,1, Raphaeltm,0,0,0,0
8547,11, Simone,0,0,0.0001770538,0
8548,1, Nick,0,0,0,0
8549,1, Sean,0,0,0,0
8550,11, zephyrprime,1,0.0001631055,0,0.0001033981
8551,1, cMc,0,0,0,0
8552,1, user8552,0,0,0,0
8553,1, Leonard Zelig,0,0,0,0
8554,101, Will Sheppard,0,0,0,0
8555,101, PrisonMonkeys,0,0,0,0
8556,101, AquaAlex,0,0,0,0
8557,11, user8557,0,0,0.0001770538,0
8558,11, Bigger,0,0,0.0001770538,0
8559,1, Riemagination,0,0,0,0
8560,16, calteoh,0,0,0.0001770538,0
8561,111, Randy James,0,0,0.0001770538,0
8562,1, Buffalo,0,0,0,0
8563,1, user8563,0,0,0,0
8564,101, BlueBomber,0,0,0,0
8565,1, user8565,0,0,0,0
8566,1, BenK,0,0,0,0
8567,1, user8567,0,0,0,0
8568,1, Isaac,0,0,0,0
8569,1, user8569,0,0,0,0
8570,1, Jyler,0,0,0,0
8571,101, marchemike,0,0,0,0
8572,8, user2066639,0,0,0.0001770538,0
8573,1, gabe,0,0,0,0
8574,111, RI Swamp Yankee,1,0.0003262111,0,0.0001208574
8575,1, Jon Bell,0,0,0,0
8576,1, Siam Kibria,0,0,0,0
8577,1, norman,0,0,0,0
8578,28, vences,0,0,0.0001770538,0
8579,1, Anand,0,0,0,0
8580,1, Arthur Alvim,0,0,0,0
8581,1, gfgf,0,0,0,0
8582,1, cww,0,0,0,0
8583,1, user8583,0,0.0001631055,0,0.0001202271
8584,1, user998,0,0,0,0
8585,113, Ross Drew,0,0,0.0001770538,0
8586,1, Matthew Denisenko,0,0,0,0
8587,1, jcardinal,0,0,0,0
8588,1, TheLostOne,0,0,0,0
8589,71, Josh C,7,0.0001631055,0,0.0001058379
8590,118, Sid,0,0,0.0001770538,0
8591,101, angel koilov,0,0,0,0
8592,1, user138530,0,0,0,0
8593,21, Me Bender,2,0.0001631055,0,0.0001237858
8594,1, mehulved,0,0,0.0001770538,0
8595,1, CyberSnoopy,0,0,0,0
8596,101, Martin Stone,0,0,0,0
8597,133, hildred,1,0.0002446583,0.0005311615,0.0001734349
8598,1, Krish,0,0,0.0001770538,0
8599,1, user8599,0,0,0,0
8600,101, Yeodave,0,0,0,0
8601,101, Igor Alekseev,0,0,0,0
8602,101, Lukas,0,0,0,0
8603,11, Karl,1,0.0001631055,0,0.0001009784
8604,1, Mikey,0,0,0,0
8605,101, WedaPashi,0,0,0,0
8606,6, steven Freilinger,0,0,0.0001770538,0
8607,99, K7AAY,-1,0.0001631055,0,0.0001112526
8608,1, ashy nova,0,0,0.0001770538,0
8609,1, Andrew,0,0,0,0
8610,1, chunsangh,0,0,0,0
8611,1, RadixHidayat,0,0,0,0
8612,1, Charlie gb,0,0,0,0
8613,1, jon.airey,0,0,0,0
8614,1, Moritz,0,0,0,0
8615,101, The Ugly,0,0,0,0
8616,1, user8616,0,0.0001631055,0,0.0001105754
8617,1, user8617,0,0,0,0
8618,1, Hamid,0,0,0,0
8619,136, fergie348,10,0.0004893166,0,0.0002249808
8620,1, Uwe,0,0,0,0
8621,1, Norman Xu,0,0,0,0
8622,1, Maxx Garcia,0,0,0,0
8623,101, Sabil Valdano,0,0,0,0
8624,101, k4sia,0,0,0,0
8625,3, Self Evident,0,0,0,0
8626,1, dooug,0,0,0,0
8627,1, ilsay07,0,0,0,0
8628,11, Cole,0,0,0.0001770538,0
8629,101, Fred,0,0,0,0
8630,101, Ariel Popovsky,0,0,0,0
8631,1, sb_,0,0,0,0
8632,1, user2993737,0,0,0,0
8633,101, Elon Than,0,0,0,0
8634,1, Philip Greenwood,0,0,0,0
8635,1, alayan,0,0,0,0
8636,1, user8636,0,0,0,0
8637,1, Z B,0,0,0,0
8638,101, newyorkwedge,0,0,0,0
8639,101, MrTeera,0,0,0,0
8640,11, Art,1,0.0001631055,0,0.000098369
8641,1, user8641,0,0,0,0
8642,11, DumptruckJunior,1,0.0001631055,0,0.0001441555
8643,144, Sébastien,0,0,0.0001770538,0
8644,77, WesW,4,0.0003262111,0,0.0001265452
8645,1, user8645,0,0,0,0
8646,1, user8646,-1,0.0001631055,0,9.32031415603637E-005
8647,101, Saurabh,0,0,0,0
8648,1, natederweise,0,0,0,0
8649,101, JFA,0,0,0,0
8650,101, Guerra,0,0,0,0
8651,1, Pandagrrl,0,0,0,0
8652,1, user8652,0,0,0,0
8653,101, Aditya,0,0,0,0
8654,1, julia,0,0,0,0
8655,146, canadmos,3,0.0002446583,0,0.0001168154
8656,1, DavidG,0,0,0,0
8657,101, Dariusz Wozniak,0,0,0,0
8658,101, shaun,0,0,0,0
8659,101, tibnor,0,0,0,0
8660,1, user8660,0,0,0,0
8661,11, Billy,1,0.0001631055,0,0.0001008103
8662,1, user8662,0,0,0,0
8663,1, user8663,0,0,0,0
8664,1, tonybgoode,0,0,0,0
8665,1, Thecoach,0,0.0001631055,0,0.0001013755
8666,1, Natalia,0,0,0,0
8667,1, user8667,0,0,0,0
8668,101, Jhilke Dai,0,0,0,0
8669,1, superbimble,0,0,0,0
8670,1, Ash-_-,0,0,0,0
8671,101, Chris,0,0,0,0
8672,1, Andy,0,0,0,0
8673,1, sevenjames,0,0,0,0
8674,13, user2670468,0,0,0.0001770538,0
8675,1, Valeriy Selitskiy,0,0,0,0
8676,1, jaksch,0,0,0,0
8677,1, Psion,0,0,0,0
8678,101, lbonn,0,0,0,0
8679,21, Isaac,0,0,0.0001770538,0
8680,1, Kris Peters,0,0,0,0
8682,21, Tom,0,0,0,0
8684,101, Prodicus,0,0,0,0
8685,1, errantlinguist,0,0,0,0
8686,1, Ray,0,0.0001631055,0,9.69861603023045E-005
8687,1, Don Martin,0,0.0001631055,0,0.0001105754
8688,1, Dryle Tatum,0,0,0,0
8689,1, Artyom,0,0,0,0
8690,101, raul,0,0.0001631055,0,0.0001227818
8691,101, DeeDee,0,0,0,0
8692,1, E.Kori,0,0,0,0
8693,1, user8693,0,0.0001631055,0,9.13938775418747E-005
8694,1, Javier Marcos,0,0,0,0
8695,1, user8695,0,0,0,0
8696,1, whysoserious,0,0.0001631055,0,0.0001639139
8697,1, Ajay Karthik,0,0,0,0
8698,1, LexJacobs,0,0,0,0
8699,101, Sklivvz,0,0,0,0
8701,101, Chexpir,0,0,0,0
8702,101, Raj More,0,0,0,0
8703,21, MCK,0,0,0.0001770538,0
8704,1, user8704,0,0,0,0
8705,11, Mike,0,0,0.0001770538,0
8706,41, user8706,0,0,0.0001770538,0
8707,101, Niko Sams,0,0,0,0
8708,11, user8708,0,0,0.0001770538,0
8709,101, arunborn2win41,0,0,0,0
8710,101, RJ-,0,0,0,0
8711,1, amar,0,0,0,0
8712,101, ThomasWeinert,0,0,0,0
8713,1, lee,0,0,0,0
8714,1, Luntegg,0,0,0,0
8715,1, visutiv 8715,0,0,0,0
8716,11, Chad Creeger,1,0.0001631055,0,8.97765795736103E-005
8717,101, wobbily_col,0,0,0,0
8718,1, fxAndroid,0,0,0,0
8719,101, lakshya,0,0,0,0
8721,101, Code Maverick,0,0,0.0001770538,0
8722,1, user8722,0,0,0,0
8723,1, L.Islas,0,0,0,0
8724,66, rossagator,5,0.0001631055,0,0.0001227818
8725,101, zillaofthegods,0,0,0,0
8726,1, Nurmala,0,0,0,0
8727,1, sarahjean,0,0,0,0
8728,101, Wade Williams,0,0,0,0
8729,1, 1Synergy,0,0.0001631055,0,0.0001591999
8730,1, Sandra Paz,0,0,0,0
8731,21, Amatia Lily,0,0,0.0001770538,0
8732,11, antao,0,0,0.0001770538,0
8733,1, midnitesun,0,0,0.0001770538,0
8734,1, user8734,0,0,0,0
8735,1, idieeasy,0,0,0,0
8736,101, randunel,0,0,0,0
8737,1, user8737,0,0,0,0
8738,1, Hugh McGrade,0,0,0,0
8739,1, alphabeet,0,0,0,0
8740,1, user2996260,0,0,0,0
8741,1, eff,0,0,0,0
8742,1, DownHillStrutt,0,0,0,0
8743,1, Fabian Pas,0,0,0,0
8744,1, user8744,0,0.0001631055,0,0.0001066955
8745,101, Leonardo Baptista,0,0,0,0
8746,101, Kristen Jukowski,0,0,0,0
8747,1, user805178,0,0,0,0
8748,101, Andy Davies,0,0,0,0
8749,101, LightningBoltϟ,0,0,0,0
8750,101, Adobe,0,0,0,0
8751,101, Brian Minton,0,0,0,0
8752,1, danyel,0,0,0,0
8753,1, user8753,0,0,0,0
8754,1, heyjamesguesswhat,0,0,0,0
8755,1, Hudgi,0,0,0,0
8756,101, cinico,0,0,0,0
8757,101, Morgan Estes,0,0,0,0
8758,101, Narven,0,0,0,0
8759,101, Mytho,0,0,0,0
8760,1, asdofindia,0,0,0,0
8761,101, Bleeding Fingers,0,0,0,0
8762,101, Aexyn,0,0,0,0
8763,1, hasnain,0,0,0,0
8764,101, rzymek,0,0,0,0
8765,101, asami,0,0,0,0
8766,1, Dahon,0,0.0001631055,0,0.0001227818
8767,1, whyem,0,0,0,0
8768,1, Nathan Perrier,0,0,0,0
8769,128, Radek,0,0,0.0001770538,0
8770,1, bdarrow1021,0,0,0,0
8771,1, itsthejash,0,0.0001631055,0,0.0001227818
8772,1, arbeitandy,0,0,0,0
8773,1, user11136,0,0,0,0
8774,1, Billy McEnroe,0,0,0,0
8775,101, Andalur,0,0,0,0
8776,101, chrisk,0,0,0,0
8777,101, Zyniker,0,0,0,0
8778,101, angelatlarge,0,0,0,0
8779,1, PythonJin,0,0,0,0
8780,1, rob,0,0,0,0
8781,101, JeffO,0,0,0,0
8782,1, Art,0,0,0,0
8783,101, Tanner,0,0,0,0
8784,1, user8784,0,0,0,0
8785,108, Michael,0,0,0.0001770538,0
8786,1, user8786,0,0,0,0
8787,101, markmuetz,0,0,0,0
8788,1, user8788,0,0,0,0
8789,101, beth,0,0,0,0
8790,1, MR NORM,0,0,0,0
8791,126, JqueryLearner,0,0,0.0001770538,0
8792,1, user8792,0,0,0,0
8793,1, Akhil,0,0,0,0
8794,101, matpol,0,0,0,0
8795,26, Otnas,0,0,0.0001770538,0
8796,1, Confundir,0,0,0,0
8797,111, mikeazo,0,0,0.0001770538,0
8798,1, Humdinger,0,0.0001631055,0,0.0001044722
8799,1, Gabriel Piccin,0,0,0,0
8800,101, AM_Hawk,0,0,0,0
8801,1, user8801,0,0,0,0
8802,11, user8802,1,0.0001631055,0,0.0001016396
8803,101, Daniël W. Crompton,0,0,0,0
8804,1, László,0,0,0,0
8805,101, lego,0,0,0,0
8806,101, JonoB,0,0,0,0
8807,101, Peter H.,0,0,0,0
8808,101, Sridutt Nayak,0,0,0,0
8809,488, Michael,31,0.0003262111,0.0007082153,0.0007484738
8810,1, aleviga,0,0,0,0
8811,1, anon,0,0,0,0
8812,1, Muhammad Sultan,0,0,0,0
8813,101, piperchester,0,0,0,0
8814,101, Joshua Kersey,0,0,0,0
8815,101, elpsk,0,0,0,0
8816,1, AndyCunningham,0,0.0001631055,0.0003541076,0.0001498485
8817,101, Steve HHH,0,0,0,0
8818,1, Luis Rodrigo,0,0,0,0
8819,1, kbshimmyo,0,0,0,0
8820,1, user3117415,0,0,0,0
8821,101, emedbo,0,0,0,0
